num,scenario,kt,vbus,ktInception,vbusInception,ktDuration,vbusDuration,ktSeverity,vbusSeverity
8421,13,1,0,25,25,6,6,0.0274,6
8422,13,1,1,43,43,7,7,0.0304,5.75
8423,13,1,0,14,14,35,35,0.0308,6
8424,13,1,0,9,9,25,25,0.0302,6
8425,13,0,1,22,22,8,8,0.029,6.25
8426,13,0,1,49,49,4,4,0.029,8
8427,13,0,1,39,39,6,6,0.029,4
8428,13,1,0,39,39,2,2,0.0272,6
8429,13,1,1,15,15,13,13,0.0277,4.75
8430,13,1,1,32,32,14,14,0.031,4.5
8431,13,0,1,25,25,9,9,0.029,4.25
8432,13,1,0,25,25,7,7,0.0294,6
8433,13,0,1,10,10,25,25,0.029,7
8434,13,1,1,37,37,3,3,0.029,5.5
8435,13,1,1,20,20,2,2,0.0277,6.5
8436,13,1,0,53,53,1,1,0.0297,6
8437,13,0,1,24,24,20,20,0.029,5.75
8438,13,1,1,7,7,47,47,0.0289,5
8439,13,1,1,22,22,13,13,0.0294,8
8440,13,1,1,36,36,19,19,0.0283,4.5
8441,13,0,1,24,24,10,10,0.029,7.25
8442,13,0,1,42,42,11,11,0.029,4.75
8443,13,0,1,31,31,12,12,0.029,6.25
8444,13,1,0,6,6,35,35,0.027,6
8445,13,1,0,23,23,21,21,0.0285,6
8446,13,0,1,53,53,1,1,0.029,6
8447,13,1,0,14,14,16,16,0.0302,6
8448,13,1,0,29,29,25,25,0.0276,6
8449,13,0,1,13,13,23,23,0.029,8
8450,13,1,0,22,22,6,6,0.0296,6
8451,13,1,1,48,48,1,1,0.0295,5.25
8452,13,0,1,41,41,12,12,0.029,8
8453,13,1,1,39,39,10,10,0.0271,7.25
8454,13,1,1,24,24,5,5,0.0302,4.75
8455,13,0,1,47,47,8,8,0.029,7.5
8456,13,0,1,50,50,1,1,0.029,4.5
8457,13,0,1,29,29,26,26,0.029,4.75
8458,13,1,1,20,20,19,19,0.0284,5
8459,13,1,0,20,20,21,21,0.0283,6
8460,13,0,1,18,18,32,32,0.029,7.25
8461,13,0,1,23,23,21,21,0.029,6.25
8462,13,1,0,50,50,5,5,0.0281,6
8463,13,0,1,10,10,37,37,0.029,6.75
8464,13,1,0,46,46,4,4,0.0287,6
8465,13,0,1,49,49,6,6,0.029,4.75
8466,13,0,1,36,36,11,11,0.029,5.5
8467,13,1,0,34,34,7,7,0.0298,6
8468,13,1,1,9,9,36,36,0.0273,7.75
8469,13,1,1,51,51,2,2,0.0305,5
8470,13,0,1,32,32,21,21,0.029,4.75
8471,13,1,1,52,52,1,1,0.0287,5.75
8472,13,1,1,24,24,24,24,0.0302,6.25
8473,13,1,0,33,33,21,21,0.0276,6
8474,13,1,0,35,35,14,14,0.0299,6
8475,13,1,0,34,34,1,1,0.0298,6
8476,13,0,1,38,38,14,14,0.029,5.25
8477,13,1,1,5,5,44,44,0.03,8
8478,13,0,1,25,25,1,1,0.029,6.75
8479,13,1,1,7,7,48,48,0.0291,7
8480,13,1,0,47,47,4,4,0.0286,6
8481,13,0,1,39,39,8,8,0.029,7.25
8482,13,1,1,21,21,29,29,0.0284,6.5
8483,13,0,1,42,42,1,1,0.029,4.75
8484,13,0,1,10,10,17,17,0.029,4
8485,13,1,1,23,23,23,23,0.0297,7.5
8486,13,0,1,25,25,4,4,0.029,7
8487,13,1,0,8,8,44,44,0.0308,6
8488,13,1,0,43,43,7,7,0.0292,6
8489,13,1,1,8,8,32,32,0.0275,6.5
8490,13,1,0,25,25,23,23,0.0272,6
8491,13,1,1,10,10,32,32,0.0301,4.75
8492,13,1,1,51,51,1,1,0.0296,4
8493,13,1,1,5,5,1,1,0.0283,6.25
8494,13,1,0,33,33,6,6,0.0283,6
8495,13,1,1,12,12,35,35,0.0285,4
8496,13,1,0,45,45,3,3,0.0289,6
8497,13,0,1,32,32,21,21,0.029,8
8498,13,0,1,45,45,4,4,0.029,5.25
8499,13,0,1,53,53,2,2,0.029,7
8500,13,1,0,9,9,19,19,0.0308,6
8501,13,1,1,22,22,9,9,0.0282,5.25
8502,13,1,1,23,23,27,27,0.0307,4
8503,13,1,1,31,31,3,3,0.0289,4.75
8504,13,1,1,29,29,6,6,0.0274,6.5
8505,13,1,0,23,23,17,17,0.0309,6
8506,13,1,0,16,16,35,35,0.031,6
8507,13,1,0,7,7,44,44,0.028,6
8508,13,1,1,6,6,2,2,0.03,6.5
8509,13,0,1,17,17,7,7,0.029,8
8510,13,1,0,25,25,13,13,0.0272,6
8511,13,0,1,12,12,24,24,0.029,4.5
8512,13,1,0,28,28,16,16,0.0286,6
8513,13,1,0,38,38,4,4,0.0298,6
8514,13,1,1,53,53,1,1,0.0275,7
8515,13,1,1,30,30,6,6,0.0279,7.25
8516,13,1,0,25,25,11,11,0.0277,6
8517,13,1,1,35,35,7,7,0.0283,4.25
8518,13,1,0,20,20,12,12,0.0273,6
8519,13,0,1,29,29,19,19,0.029,7.75
8520,13,1,0,34,34,21,21,0.0293,6
8521,13,0,1,43,43,3,3,0.029,5.5
8522,13,1,1,42,42,12,12,0.0288,4.75
8523,13,0,1,14,14,24,24,0.029,4
8524,13,1,0,33,33,4,4,0.027,6
8525,13,1,0,52,52,2,2,0.0271,6
8526,13,0,1,17,17,3,3,0.029,5.25
8527,13,1,0,47,47,8,8,0.0286,6
8528,13,1,0,47,47,7,7,0.0281,6
8529,13,1,1,31,31,6,6,0.0303,6.25
8530,13,1,1,39,39,16,16,0.0301,8
8531,13,1,1,35,35,15,15,0.0281,7
8532,13,1,1,26,26,20,20,0.0273,6.75
8533,13,1,0,42,42,13,13,0.0278,6
8534,13,1,1,6,6,48,48,0.0303,7.25
8535,13,1,0,39,39,6,6,0.0298,6
8536,13,1,1,54,54,1,1,0.0273,5.75
8537,13,1,1,38,38,6,6,0.0302,5.25
8538,13,1,0,11,11,31,31,0.0305,6
8539,13,0,1,26,26,22,22,0.029,7.75
8540,13,1,1,49,49,3,3,0.0304,5
8541,13,1,0,26,26,20,20,0.0295,6
8542,13,1,0,40,40,15,15,0.0281,6
8543,13,1,0,34,34,17,17,0.0296,6
8544,13,1,1,25,25,27,27,0.0282,7.25
8545,13,0,1,17,17,4,4,0.029,4.25
8546,13,1,1,45,45,4,4,0.0279,7.5
8547,13,1,1,25,25,11,11,0.0278,4
8548,13,1,1,30,30,2,2,0.0295,5.5
8549,13,1,0,24,24,24,24,0.0299,6
8550,13,1,1,20,20,15,15,0.0274,5.5
8551,13,0,1,28,28,26,26,0.029,6
8552,13,1,1,7,7,30,30,0.0287,5.5
8553,13,0,1,18,18,2,2,0.029,4.5
8554,13,1,1,22,22,9,9,0.0308,4
8555,13,1,0,12,12,23,23,0.0285,6
8556,13,0,1,10,10,28,28,0.029,7.25
8557,13,1,0,47,47,3,3,0.031,6
8558,13,1,0,35,35,11,11,0.0297,6
8559,13,0,1,54,54,1,1,0.029,5.5
8560,13,0,1,40,40,5,5,0.029,8
8561,13,1,0,10,10,36,36,0.0301,6
8562,13,1,1,43,43,2,2,0.027,5.25
8563,13,0,1,19,19,6,6,0.029,5
8564,13,1,0,39,39,12,12,0.0277,6
8565,13,1,1,36,36,11,11,0.0279,7
8566,13,1,0,39,39,14,14,0.0278,6
8567,13,1,0,49,49,4,4,0.0297,6
8568,13,1,0,42,42,5,5,0.0307,6
8569,13,0,1,49,49,1,1,0.029,5.75
8570,13,1,1,15,15,4,4,0.0286,8
8571,13,1,1,30,30,17,17,0.0298,4
8572,13,0,1,9,9,28,28,0.029,7.5
8573,13,0,1,31,31,14,14,0.029,5.75
8574,13,1,0,41,41,6,6,0.0309,6
8575,13,0,1,51,51,3,3,0.029,5.5
8576,13,1,1,40,40,10,10,0.0273,4.75
8577,13,0,1,41,41,7,7,0.029,7.5
8578,13,0,1,11,11,37,37,0.029,5
8579,13,1,1,9,9,12,12,0.0285,7.75
8580,13,0,1,5,5,35,35,0.029,8
8581,13,1,1,5,5,29,29,0.0289,4.75
8582,13,1,0,12,12,25,25,0.0309,6
8583,13,0,1,32,32,1,1,0.029,5.5
8584,13,1,0,30,30,22,22,0.031,6
8585,13,1,1,29,29,4,4,0.0309,6.5
8586,13,1,1,27,27,27,27,0.0284,5
8587,13,1,1,52,52,2,2,0.0288,8
8588,13,1,0,10,10,23,23,0.0291,6
8589,13,0,1,5,5,11,11,0.029,5.75
8590,13,1,0,54,54,1,1,0.03,6
8591,13,1,0,46,46,6,6,0.0289,6
8592,13,1,1,24,24,26,26,0.0292,5.25
8593,13,1,0,40,40,3,3,0.0287,6
8594,13,0,1,45,45,3,3,0.029,4.75
8595,13,1,1,13,13,21,21,0.0306,6.5
8596,13,1,0,38,38,7,7,0.0308,6
8597,13,1,0,13,13,6,6,0.0295,6
8598,13,0,1,8,8,43,43,0.029,5.5
8599,13,0,1,13,13,34,34,0.029,8
8600,13,0,1,28,28,8,8,0.029,8
8601,13,1,0,15,15,19,19,0.0303,6
8602,13,1,1,54,54,1,1,0.03,4.5
8603,13,1,1,20,20,3,3,0.0278,4.75
8604,13,1,0,34,34,11,11,0.03,6
8605,13,0,1,12,12,25,25,0.029,6.75
8606,13,1,0,22,22,31,31,0.0292,6
8607,13,0,1,15,15,5,5,0.029,5.75
8608,13,0,1,5,5,37,37,0.029,5.75
8609,13,1,0,33,33,1,1,0.0293,6
8610,13,1,1,41,41,14,14,0.0305,7.25
8611,13,1,0,18,18,6,6,0.0275,6
8612,13,0,1,17,17,7,7,0.029,5.5
8613,13,0,1,51,51,2,2,0.029,5
8614,13,1,1,40,40,3,3,0.0279,6
8615,13,0,1,6,6,17,17,0.029,6.25
8616,13,1,0,27,27,19,19,0.03,6
8617,13,1,1,45,45,7,7,0.0296,6.25
8618,13,1,1,8,8,39,39,0.0292,7.5
8619,13,1,0,19,19,27,27,0.0295,6
8620,13,0,1,10,10,7,7,0.029,4
8621,13,1,1,34,34,11,11,0.0288,6
8622,13,1,1,27,27,18,18,0.0285,5.75
8623,13,1,0,9,9,34,34,0.0277,6
8624,13,1,0,53,53,1,1,0.0309,6
8625,13,0,1,18,18,31,31,0.029,5
8626,13,1,0,49,49,3,3,0.0293,6
8627,13,1,0,51,51,1,1,0.0291,6
8628,13,1,0,53,53,2,2,0.0281,6
8629,13,1,0,11,11,44,44,0.0292,6
8630,13,0,1,12,12,20,20,0.029,5.75
8631,13,1,1,40,40,3,3,0.0278,7.5
8632,13,1,0,27,27,4,4,0.0288,6
8633,13,1,0,16,16,19,19,0.0309,6
8634,13,1,1,54,54,1,1,0.0278,5.75
8635,13,0,1,8,8,27,27,0.029,6.25
8636,13,0,1,11,11,27,27,0.029,4
8637,13,1,0,51,51,3,3,0.0288,6
8638,13,1,1,46,46,2,2,0.0277,6.25
8639,13,1,0,44,44,8,8,0.028,6
8640,13,1,1,32,32,17,17,0.0299,5
8641,13,0,1,46,46,3,3,0.029,4.75
8642,13,0,1,5,5,26,26,0.029,7.25
8643,13,0,1,48,48,3,3,0.029,4.5
8644,13,0,1,50,50,5,5,0.029,7.25
8645,13,0,1,21,21,7,7,0.029,8
8646,13,1,1,46,46,1,1,0.0309,4.5
8647,13,1,0,15,15,3,3,0.0302,6
8648,13,1,1,30,30,6,6,0.0274,7.5
8649,13,1,0,33,33,12,12,0.0285,6
8650,13,1,0,42,42,1,1,0.029,6
8651,13,1,1,5,5,50,50,0.03,4.25
8652,13,0,1,31,31,19,19,0.029,4.75
8653,13,0,1,34,34,21,21,0.029,6.25
8654,13,1,0,53,53,1,1,0.0273,6
8655,13,1,1,24,24,9,9,0.0304,6.25
8656,13,1,0,26,26,1,1,0.0307,6
8657,13,0,1,45,45,8,8,0.029,5.5
8658,13,0,1,46,46,6,6,0.029,4.25
8659,13,1,1,41,41,14,14,0.0307,4.75
8660,13,1,0,8,8,33,33,0.0302,6
8661,13,0,1,16,16,25,25,0.029,7
8662,13,0,1,24,24,28,28,0.029,6.25
8663,13,1,1,44,44,4,4,0.0307,5.25
8664,13,1,1,35,35,14,14,0.0307,7.25
8665,13,1,1,30,30,14,14,0.0286,5.5
8666,13,0,1,21,21,17,17,0.029,4
8667,13,1,0,23,23,18,18,0.0298,6
8668,13,0,1,6,6,21,21,0.029,5.5
8669,13,1,1,29,29,7,7,0.0278,4.25
8670,13,1,1,37,37,15,15,0.0275,5
8671,13,0,1,44,44,10,10,0.029,6.75
8672,13,0,1,44,44,10,10,0.029,7.75
8673,13,1,0,22,22,19,19,0.0308,6
8674,13,1,1,50,50,4,4,0.0308,5.25
8675,13,1,0,50,50,3,3,0.0293,6
8676,13,1,0,12,12,26,26,0.0274,6
8677,13,1,1,36,36,11,11,0.0282,4.25
8678,13,0,1,12,12,35,35,0.029,7.25
8679,13,1,0,6,6,29,29,0.0308,6
8680,13,1,0,29,29,14,14,0.0272,6
8681,13,1,0,24,24,18,18,0.0272,6
8682,13,0,1,12,12,6,6,0.029,5.5
8683,13,1,0,28,28,7,7,0.0301,6
8684,13,1,0,23,23,21,21,0.0304,6
8685,13,1,1,15,15,34,34,0.0298,6.75
8686,13,1,1,28,28,26,26,0.0296,7.75
8687,13,0,1,28,28,25,25,0.029,4
8688,13,1,1,20,20,33,33,0.0298,4.75
8689,13,0,1,34,34,9,9,0.029,5.25
8690,13,0,1,41,41,2,2,0.029,6.5
8691,13,0,1,33,33,2,2,0.029,5
8692,13,1,1,15,15,35,35,0.0283,7.25
8693,13,0,1,30,30,16,16,0.029,4
8694,13,1,0,44,44,7,7,0.0297,6
8695,13,1,1,24,24,9,9,0.0308,8
8696,13,1,0,19,19,17,17,0.0272,6
8697,13,1,0,52,52,1,1,0.0275,6
8698,13,0,1,52,52,1,1,0.029,4.25
8699,13,0,1,45,45,10,10,0.029,4.5
8700,13,0,1,50,50,3,3,0.029,4.75
8701,13,1,1,27,27,1,1,0.0288,6.25
8702,13,1,0,18,18,24,24,0.0276,6
8703,13,0,1,25,25,6,6,0.029,7
8704,13,0,1,7,7,2,2,0.029,6.5
8705,13,0,1,12,12,34,34,0.029,8
8706,13,1,1,24,24,27,27,0.0273,5.75
8707,13,1,0,14,14,32,32,0.028,6
8708,13,0,1,21,21,18,18,0.029,7
8709,13,1,1,44,44,1,1,0.0295,5.75
8710,13,1,1,33,33,8,8,0.0273,6.5
8711,13,0,1,26,26,3,3,0.029,7.25
8712,13,1,1,34,34,15,15,0.0278,6
8713,13,1,0,16,16,17,17,0.0278,6
8714,13,0,1,44,44,10,10,0.029,5.75
8715,13,1,0,38,38,12,12,0.0283,6
8716,13,1,0,47,47,6,6,0.0282,6
8717,13,1,1,46,46,2,2,0.0277,7
8718,13,1,0,52,52,1,1,0.0304,6
8719,13,1,0,11,11,11,11,0.0271,6
8720,13,1,0,37,37,2,2,0.0276,6
8721,13,1,1,54,54,1,1,0.0289,7
8722,13,0,1,15,15,11,11,0.029,7.5
8723,13,0,1,40,40,4,4,0.029,8
8724,13,0,1,43,43,7,7,0.029,7.25
8725,13,1,0,37,37,10,10,0.029,6
8726,13,0,1,45,45,6,6,0.029,6
8727,13,1,0,37,37,1,1,0.0305,6
8728,13,1,1,36,36,9,9,0.0298,6.5
8729,13,1,0,47,47,2,2,0.0284,6
8730,13,1,0,29,29,16,16,0.0294,6
8731,13,1,0,30,30,6,6,0.0295,6
8732,13,1,1,16,16,31,31,0.0287,4.5
8733,13,0,1,6,6,41,41,0.029,4.75
8734,13,0,1,34,34,5,5,0.029,5.75
8735,13,1,0,5,5,13,13,0.0299,6
8736,13,1,0,10,10,33,33,0.0296,6
8737,13,1,1,19,19,12,12,0.0275,7
8738,13,1,0,49,49,4,4,0.0294,6
8739,13,0,1,41,41,11,11,0.029,5.75
8740,13,1,1,22,22,7,7,0.0272,6.75
8741,13,1,1,23,23,3,3,0.0299,6
8742,13,1,1,19,19,1,1,0.0309,4.75
8743,13,1,0,18,18,30,30,0.0284,6
8744,13,1,0,35,35,13,13,0.0306,6
8745,13,0,1,30,30,9,9,0.029,7.25
8746,13,1,0,14,14,12,12,0.0286,6
8747,13,1,1,17,17,35,35,0.0303,7.75
8748,13,0,1,53,53,1,1,0.029,6.25
8749,13,0,1,40,40,11,11,0.029,4.5
8750,14,1,1,36,36,4,4,0.0296,7.5
8751,14,0,1,19,19,33,33,0.029,6
8752,14,1,1,20,20,4,4,0.0293,5.5
8753,14,1,1,20,20,32,32,0.0289,4.25
8754,14,1,0,39,39,3,3,0.0285,6
8755,14,0,1,5,5,50,50,0.029,7.5
8756,14,0,1,20,20,7,7,0.029,7.5
8757,14,0,1,48,48,4,4,0.029,7.25
8758,14,1,0,28,28,25,25,0.0293,6
8759,14,1,0,14,14,30,30,0.027,6
8760,14,0,1,16,16,31,31,0.029,6
8761,14,0,1,36,36,3,3,0.029,6
8762,14,1,0,48,48,1,1,0.0284,6
8763,14,1,1,32,32,16,16,0.0271,6.5
8764,14,1,1,48,48,4,4,0.0296,4.25
8765,14,1,0,7,7,47,47,0.0289,6
8766,14,1,1,29,29,20,20,0.0297,8
8767,14,0,1,17,17,28,28,0.029,4.75
8768,14,1,0,11,11,23,23,0.03,6
8769,14,0,1,43,43,2,2,0.029,7.75
8770,14,0,1,39,39,2,2,0.029,7.75
8771,14,1,1,40,40,15,15,0.0308,7.75
8772,14,0,1,42,42,10,10,0.029,5.25
8773,14,1,0,16,16,37,37,0.0305,6
8774,14,1,0,28,28,4,4,0.0292,6
8775,14,0,1,50,50,3,3,0.029,4.5
8776,14,1,0,51,51,4,4,0.0307,6
8777,14,1,0,37,37,15,15,0.0291,6
8778,14,0,1,54,54,1,1,0.029,7.75
8779,14,1,1,7,7,6,6,0.0303,6
8780,14,1,1,39,39,12,12,0.0307,4.75
8781,14,1,0,41,41,4,4,0.0308,6
8782,14,1,1,34,34,4,4,0.0299,4.75
8783,14,1,1,16,16,17,17,0.028,6
8784,14,1,0,12,12,24,24,0.0279,6
8785,14,1,1,53,53,1,1,0.0306,7
8786,14,1,1,31,31,1,1,0.0285,7.5
8787,14,1,0,41,41,3,3,0.0295,6
8788,14,0,1,8,8,22,22,0.029,5.5
8789,14,1,0,39,39,15,15,0.0286,6
8790,14,1,1,6,6,35,35,0.0291,6.75
8791,14,0,1,49,49,5,5,0.029,6.5
8792,14,1,1,17,17,13,13,0.0291,7.5
8793,14,1,1,16,16,5,5,0.0287,6.5
8794,14,1,1,35,35,14,14,0.0294,6.25
8795,14,1,0,54,54,1,1,0.0273,6
8796,14,0,1,8,8,26,26,0.029,7.25
8797,14,1,1,53,53,1,1,0.0303,6.25
8798,14,1,1,18,18,15,15,0.0283,4
8799,14,1,1,11,11,43,43,0.0287,5.25
8800,14,0,1,17,17,6,6,0.029,6
8801,14,0,1,54,54,1,1,0.029,4
8802,14,1,1,29,29,12,12,0.0299,5.5
8803,14,0,1,13,13,31,31,0.029,4.5
8804,14,0,1,32,32,13,13,0.029,5.75
8805,14,1,1,34,34,9,9,0.0288,8
8806,14,0,1,51,51,3,3,0.029,4
8807,14,0,1,41,41,13,13,0.029,4.5
8808,14,0,1,46,46,8,8,0.029,6.5
8809,14,0,1,30,30,24,24,0.029,5
8810,14,0,1,40,40,2,2,0.029,4.25
8811,14,1,1,41,41,3,3,0.0306,7.25
8812,14,1,0,34,34,1,1,0.0308,6
8813,14,0,1,30,30,23,23,0.029,6
8814,14,1,1,51,51,3,3,0.0286,7.25
8815,14,1,1,37,37,5,5,0.0308,6.75
8816,14,1,0,25,25,6,6,0.0276,6
8817,14,0,1,15,15,25,25,0.029,7.75
8818,14,0,1,8,8,14,14,0.029,4.75
8819,14,1,0,7,7,48,48,0.0296,6
8820,14,1,0,12,12,9,9,0.0283,6
8821,14,1,0,25,25,6,6,0.0293,6
8822,14,1,1,31,31,3,3,0.0292,5.75
8823,14,1,1,21,21,26,26,0.0293,7
8824,14,1,1,54,54,1,1,0.0295,5.5
8825,14,0,1,47,47,5,5,0.029,6.25
8826,14,0,1,14,14,26,26,0.029,5
8827,14,1,1,52,52,1,1,0.0277,4
8828,14,0,1,29,29,3,3,0.029,7.25
8829,14,0,1,34,34,13,13,0.029,8
8830,14,1,1,38,38,8,8,0.027,6
8831,14,0,1,16,16,32,32,0.029,8
8832,14,1,0,18,18,23,23,0.0285,6
8833,14,1,0,54,54,1,1,0.0273,6
8834,14,1,0,35,35,18,18,0.0306,6
8835,14,1,0,20,20,2,2,0.0281,6
8836,14,0,1,38,38,14,14,0.029,6.75
8837,14,1,0,25,25,8,8,0.0296,6
8838,14,1,1,7,7,25,25,0.0273,4.25
8839,14,0,1,43,43,7,7,0.029,4.25
8840,14,1,1,40,40,11,11,0.0276,6
8841,14,1,1,16,16,15,15,0.0278,6.25
8842,14,0,1,7,7,47,47,0.029,4.25
8843,14,1,1,9,9,10,10,0.0285,5.25
8844,14,0,1,13,13,21,21,0.029,7.75
8845,14,0,1,8,8,29,29,0.029,6
8846,14,1,0,27,27,14,14,0.0271,6
8847,14,1,1,33,33,7,7,0.0309,4.75
8848,14,1,0,11,11,27,27,0.0287,6
8849,14,0,1,7,7,37,37,0.029,7.5
8850,14,0,1,51,51,3,3,0.029,6.75
8851,14,1,0,45,45,10,10,0.0291,6
8852,14,1,0,34,34,5,5,0.0307,6
8853,14,1,0,47,47,8,8,0.0289,6
8854,14,0,1,22,22,20,20,0.029,7
8855,14,1,0,53,53,1,1,0.0307,6
8856,14,1,0,27,27,11,11,0.028,6
8857,14,0,1,16,16,32,32,0.029,7.25
8858,14,1,1,14,14,16,16,0.031,5
8859,14,1,1,40,40,15,15,0.0308,8
8860,14,1,0,39,39,9,9,0.0277,6
8861,14,1,1,19,19,12,12,0.0279,7.5
8862,14,1,0,50,50,5,5,0.0285,6
8863,14,1,1,33,33,21,21,0.0271,7.75
8864,14,1,0,19,19,1,1,0.0305,6
8865,14,1,0,47,47,7,7,0.0303,6
8866,14,0,1,8,8,42,42,0.029,6.25
8867,14,0,1,43,43,2,2,0.029,4
8868,14,0,1,29,29,11,11,0.029,6
8869,14,1,0,14,14,9,9,0.0309,6
8870,14,1,1,21,21,1,1,0.0284,5.5
8871,14,1,1,23,23,26,26,0.0305,7.5
8872,14,1,1,34,34,4,4,0.0305,5.5
8873,14,0,1,22,22,7,7,0.029,6.75
8874,14,0,1,19,19,18,18,0.029,4.5
8875,14,1,0,15,15,7,7,0.0288,6
8876,14,1,1,43,43,7,7,0.0278,5.75
8877,14,1,0,7,7,47,47,0.027,6
8878,14,1,0,27,27,18,18,0.0292,6
8879,14,1,1,26,26,20,20,0.0302,6.75
8880,14,1,1,12,12,41,41,0.0284,4.75
8881,14,0,1,23,23,11,11,0.029,5
8882,14,0,1,16,16,19,19,0.029,5.5
8883,14,1,1,40,40,9,9,0.0284,4.25
8884,14,0,1,6,6,38,38,0.029,4.25
8885,14,1,0,12,12,43,43,0.0294,6
8886,14,0,1,45,45,4,4,0.029,7.5
8887,14,1,1,28,28,2,2,0.0276,4
8888,14,1,1,18,18,16,16,0.03,7
8889,14,0,1,11,11,4,4,0.029,7.5
8890,14,0,1,41,41,5,5,0.029,4.25
8891,14,0,1,52,52,1,1,0.029,4
8892,14,1,1,34,34,11,11,0.0288,5.75
8893,14,0,1,45,45,1,1,0.029,6.25
8894,14,1,1,6,6,1,1,0.0276,6.5
8895,14,0,1,44,44,9,9,0.029,4.25
8896,14,0,1,30,30,16,16,0.029,6.5
8897,14,1,0,22,22,26,26,0.0287,6
8898,14,1,1,20,20,28,28,0.0297,6
8899,14,0,1,11,11,38,38,0.029,6
8900,14,1,1,12,12,17,17,0.028,4.25
8901,14,1,0,50,50,3,3,0.0302,6
8902,14,1,0,36,36,9,9,0.0302,6
8903,14,0,1,53,53,1,1,0.029,7
8904,14,0,1,35,35,15,15,0.029,5
8905,14,0,1,44,44,10,10,0.029,4.5
8906,14,0,1,44,44,5,5,0.029,7.75
8907,14,1,1,26,26,21,21,0.0288,4.25
8908,14,1,0,13,13,35,35,0.0276,6
8909,14,0,1,21,21,30,30,0.029,5
8910,14,1,0,34,34,8,8,0.028,6
8911,14,0,1,47,47,1,1,0.029,5.75
8912,14,0,1,16,16,18,18,0.029,4
8913,14,0,1,53,53,1,1,0.029,4.75
8914,14,1,1,51,51,4,4,0.0286,5
8915,14,0,1,37,37,11,11,0.029,6
8916,14,1,1,36,36,2,2,0.0282,5
8917,14,0,1,48,48,6,6,0.029,5
8918,14,1,0,54,54,1,1,0.0292,6
8919,14,0,1,16,16,23,23,0.029,4.5
8920,14,1,1,42,42,12,12,0.0272,5
8921,14,1,1,22,22,4,4,0.0284,4.5
8922,14,1,1,16,16,6,6,0.0285,7
8923,14,0,1,16,16,2,2,0.029,4.25
8924,14,1,1,46,46,1,1,0.0293,4
8925,14,1,1,38,38,10,10,0.0278,4
8926,14,1,0,47,47,8,8,0.0271,6
8927,14,1,1,39,39,14,14,0.0276,4
8928,14,1,1,15,15,20,20,0.0284,4
8929,14,0,1,42,42,7,7,0.029,5.5
8930,14,1,1,21,21,21,21,0.0304,4
8931,14,0,1,31,31,4,4,0.029,5.25
8932,14,0,1,13,13,25,25,0.029,6.5
8933,14,1,1,38,38,1,1,0.0303,7
8934,14,1,1,27,27,21,21,0.0282,6.75
8935,14,1,0,43,43,12,12,0.0309,6
8936,14,0,1,44,44,8,8,0.029,5
8937,14,1,0,40,40,11,11,0.0287,6
8938,14,1,0,48,48,1,1,0.0282,6
8939,14,0,1,38,38,1,1,0.029,7.5
8940,14,1,0,21,21,4,4,0.0296,6
8941,14,0,1,32,32,23,23,0.029,5.25
8942,14,1,1,45,45,1,1,0.029,7.5
8943,14,1,1,6,6,14,14,0.0278,6.75
8944,14,1,0,45,45,10,10,0.0294,6
8945,14,0,1,5,5,8,8,0.029,5.25
8946,14,0,1,26,26,10,10,0.029,6.75
8947,14,0,1,17,17,27,27,0.029,5.5
8948,14,0,1,54,54,1,1,0.029,4.5
8949,14,1,0,11,11,32,32,0.0284,6
8950,14,1,1,48,48,1,1,0.03,4
8951,14,0,1,46,46,2,2,0.029,4
8952,14,0,1,13,13,12,12,0.029,6.5
8953,14,0,1,52,52,1,1,0.029,4.75
8954,14,1,1,24,24,1,1,0.0278,4.75
8955,14,1,1,19,19,26,26,0.0277,6.5
8956,14,0,1,5,5,31,31,0.029,5.25
8957,14,1,0,50,50,5,5,0.0273,6
8958,14,1,1,45,45,8,8,0.0283,7
8959,14,1,0,22,22,16,16,0.0307,6
8960,14,1,0,17,17,11,11,0.0272,6
8961,14,1,1,28,28,23,23,0.0308,4.5
8962,14,0,1,34,34,6,6,0.029,4.5
8963,14,0,1,42,42,9,9,0.029,5.75
8964,14,1,1,17,17,2,2,0.0289,4.5
8965,14,1,1,8,8,28,28,0.03,5.25
8966,14,0,1,42,42,1,1,0.029,4.75
8967,14,1,1,24,24,31,31,0.0294,7.75
8968,14,0,1,18,18,6,6,0.029,4.5
8969,14,1,0,6,6,18,18,0.0304,6
8970,14,1,1,5,5,48,48,0.0305,5.25
8971,14,0,1,19,19,35,35,0.029,7
8972,14,1,0,33,33,16,16,0.0277,6
8973,14,1,1,10,10,6,6,0.0286,5.25
8974,14,1,1,28,28,23,23,0.03,8
8975,14,1,1,52,52,2,2,0.0299,4
8976,14,1,0,45,45,6,6,0.0274,6
8977,14,0,1,19,19,32,32,0.029,5
8978,14,1,0,31,31,14,14,0.0283,6
8979,14,1,1,41,41,6,6,0.0303,6.75
8980,14,1,1,8,8,16,16,0.0293,7.75
8981,14,0,1,46,46,3,3,0.029,5.25
8982,14,1,1,12,12,39,39,0.0273,6.5
8983,14,0,1,44,44,2,2,0.029,5.75
8984,14,1,1,50,50,2,2,0.029,5.25
8985,14,0,1,7,7,11,11,0.029,7.25
8986,14,1,0,6,6,44,44,0.0273,6
8987,14,0,1,14,14,37,37,0.029,4.25
8988,14,1,0,41,41,5,5,0.027,6
